ProfileId,RecorderID,ChannelNo,Type,Unit of measurement,Active,aux,lock
4118,OH3,4.0,1.0,2.0,True,1218.0,0
4119,OH3,5.0,1.0,2.0,True,1103.0,0
4120,OH3,5.0,1.0,2.0,True,1218.0,0
4121,OH3,6.0,1.0,2.0,True,1103.0,0
4122,OH3,6.0,1.0,2.0,True,1218.0,0
4123,OH3,7.0,1.0,2.0,True,1103.0,0
4124,OH3,7.0,1.0,2.0,True,1218.0,0
4125,OH4,1.0,1.0,2.0,True,1104.0,0
4126,OH4,1.0,1.0,2.0,True,1219.0,0
4127,OH4,2.0,1.0,2.0,True,1104.0,0
4128,OH4,2.0,1.0,2.0,True,1219.0,0
4129,OH4,3.0,1.0,2.0,True,1104.0,0
4130,OH4,3.0,1.0,2.0,True,1219.0,0
4131,OH4,4.0,1.0,2.0,True,1104.0,0
4132,OH4,4.0,1.0,2.0,True,1219.0,0
4133,OH4,5.0,1.0,2.0,True,1104.0,0
4134,OH4,5.0,1.0,2.0,True,1219.0,0
4135,OH4,6.0,1.0,2.0,True,1104.0,0
4136,OH4,6.0,1.0,2.0,True,1219.0,0
4137,OH4,7.0,1.0,2.0,True,1104.0,0
4138,OH4,7.0,1.0,2.0,True,1219.0,0
4139,OH5,1.0,1.0,2.0,True,1124.0,0
4140,OH5,1.0,1.0,2.0,True,1220.0,0
4141,OH5,2.0,1.0,2.0,True,1124.0,0
4142,OH5,2.0,1.0,2.0,True,1220.0,0
4143,OH5,3.0,1.0,2.0,True,1124.0,0
4144,OH5,3.0,1.0,2.0,True,1220.0,0
4145,OH5,4.0,1.0,2.0,True,1124.0,0
3748,MK13B01,2.0,1.0,2.0,True,1823.0,0
3749,MK13B01,3.0,1.0,2.0,True,1823.0,0
3750,MK13B02,1.0,1.0,2.0,True,1824.0,0
3751,MK13B02,2.0,1.0,2.0,True,1824.0,0
3752,MK13B02,3.0,1.0,2.0,True,1824.0,0
3753,MK13B02,4.0,1.0,2.0,True,1824.0,0
3754,MK13E03,1.0,1.0,2.0,True,1825.0,0
3755,MK13E03,2.0,1.0,2.0,True,1825.0,0
3756,MK13E03,3.0,1.0,2.0,True,1825.0,0
3757,MK13E03,4.0,1.0,2.0,False,1825.0,0
3758,MK14K01,1.0,1.0,2.0,True,1826.0,0
3759,MK14K01,2.0,1.0,2.0,True,1826.0,0
3760,MK14K01,3.0,1.0,2.0,True,1826.0,0
3761,MK15J04,1.0,1.0,2.0,True,1827.0,0
3762,MK15J04,2.0,1.0,2.0,True,1827.0,0
3763,MK15J04,3.0,1.0,2.0,True,1827.0,0
3764,MK15L01,1.0,1.0,2.0,True,1828.0,0
3765,MK15L01,2.0,1.0,2.0,True,1828.0,0
3766,MK15L01,3.0,1.0,2.0,True,1828.0,0
3767,MK18A04,1.0,1.0,2.0,True,1829.0,0
3768,MK18A04,2.0,1.0,2.0,True,1829.0,0
3770,MK19L01,1.0,1.0,2.0,True,1830.0,0
3772,MK19L01,3.0,1.0,2.0,True,1830.0,0
3774,MK19L02,2.0,1.0,2.0,True,1831.0,0
3776,MK19L03,1.0,1.0,2.0,False,1832.0,0
3778,MK19L03,3.0,1.0,2.0,False,1832.0,0
3780,MK19M01,2.0,1.0,2.0,False,1833.0,0
3782,MK1A01,1.0,1.0,2.0,True,1323.0,0
3784,MK1A01,3.0,1.0,2.0,True,1323.0,0
3786,MK1A01,5.0,1.0,2.0,True,1323.0,0
3787,MK1A02,1.0,1.0,2.0,True,1290.0,0
3788,MK1A02,2.0,1.0,2.0,True,1290.0,0
3789,MK1A02,3.0,1.0,2.0,True,1290.0,0
3790,MK1A02,4.0,1.0,2.0,False,1290.0,0
3791,MK1A02,5.0,1.0,2.0,False,1290.0,0
3792,MK1A03,1.0,1.0,2.0,True,1291.0,0
3793,MK1A03,2.0,1.0,2.0,True,1291.0,0
3794,MK1A03,3.0,1.0,2.0,True,1291.0,0
3795,MK1A03,4.0,1.0,2.0,True,1291.0,0
3796,MK1A03,5.0,1.0,2.0,True,1291.0,0
3797,MK1A04,1.0,1.0,2.0,True,1292.0,0
3798,MK1A04,2.0,1.0,2.0,False,1292.0,0
3799,MK1A04,3.0,1.0,2.0,False,1292.0,0
3800,MK1A04,4.0,1.0,2.0,True,1292.0,0
3801,MK1A04,5.0,1.0,2.0,False,1292.0,0
3802,MK1A06,1.0,1.0,2.0,False,1544.0,0
3803,MK1A06,2.0,1.0,2.0,False,1544.0,0
3804,MK1A06,3.0,1.0,2.0,False,1544.0,0
3805,MK1A06,4.0,1.0,2.0,False,1544.0,0
3806,MK1A08,1.0,1.0,2.0,False,1550.0,0
3808,MK1A08,3.0,1.0,2.0,False,1550.0,0
3809,MK1A08,4.0,1.0,2.0,False,1550.0,0
3810,MK1A10,1.0,1.0,2.0,False,1293.0,0
3811,MK1A10,2.0,1.0,2.0,True,1293.0,0
3812,MK1A10,3.0,1.0,2.0,True,1293.0,0
3813,MK1A10,4.0,1.0,2.0,False,1293.0,0
3814,MK1A11,1.0,1.0,2.0,True,1294.0,0
3815,MK1A11,2.0,1.0,2.0,True,1294.0,0
3816,MK1A11,3.0,1.0,2.0,True,1294.0,0
3817,MK1A15,1.0,1.0,2.0,True,1295.0,0
3818,MK1A15,2.0,1.0,2.0,True,1295.0,0
3819,MK1A15,3.0,1.0,2.0,True,1295.0,0
3820,MK1A16,1.0,1.0,2.0,True,1324.0,0
3821,MK1A16,2.0,1.0,2.0,True,1324.0,0
3822,MK1A16,3.0,1.0,2.0,True,1324.0,0
3823,MK1A20,1.0,1.0,2.0,True,1296.0,0
3824,MK1A20,2.0,1.0,2.0,True,1296.0,0
3825,MK1A20,3.0,1.0,2.0,False,1296.0,0
3826,MK1A21,1.0,1.0,2.0,False,1297.0,0
3827,MK1A21,2.0,1.0,2.0,True,1297.0,0
3828,MK1A21,3.0,1.0,2.0,True,1297.0,0
3829,MK1E01,1.0,1.0,2.0,True,1298.0,0
3830,MK1E01,2.0,1.0,2.0,True,1298.0,0
3831,MK1E01,3.0,1.0,2.0,True,1298.0,0
3832,MK1G01,1.0,1.0,2.0,True,1299.0,0
3833,MK1G01,2.0,1.0,2.0,True,1299.0,0
3834,MK1G01,3.0,1.0,2.0,True,1299.0,0
3835,MK1G01,4.0,1.0,2.0,True,1299.0,0
3836,MK1M03,1.0,1.0,2.0,True,1300.0,0
3837,MK1M03,2.0,1.0,2.0,False,1300.0,0
3838,MK1P01,1.0,1.0,2.0,True,1301.0,0
3839,MK1P01,2.0,1.0,2.0,True,1301.0,0
3840,MK1P01,3.0,1.0,2.0,True,1301.0,0
3841,MK1P01,4.0,1.0,2.0,False,1301.0,0
3842,MK21C02,1.0,1.0,2.0,True,1834.0,0
3843,MK21C02,2.0,1.0,2.0,True,1834.0,0
3844,MK21C02,3.0,1.0,2.0,True,1834.0,0
3845,MK21C02,4.0,1.0,2.0,True,1834.0,0
3846,MK22G02,1.0,1.0,2.0,True,1835.0,0
3847,MK22G02,2.0,1.0,2.0,True,1835.0,0
3848,MK22G02,3.0,1.0,2.0,True,1835.0,0
3849,MK24K01,1.0,1.0,2.0,True,1836.0,0
3850,MK24K01,2.0,1.0,2.0,True,1836.0,0
3851,MK24K01,3.0,1.0,2.0,True,1836.0,0
3852,MK24K01,4.0,1.0,2.0,False,1836.0,0
3853,MK2A02,1.0,1.0,2.0,False,1302.0,0
3854,MK2A02,2.0,1.0,2.0,False,1302.0,0
3855,MK2A04,1.0,1.0,2.0,True,1303.0,0
3856,MK2A04,2.0,1.0,2.0,True,1303.0,0
3857,MK2A08,1.0,1.0,2.0,True,1304.0,0
3858,MK2A08,2.0,1.0,2.0,True,1304.0,0
3859,MK2A12,1.0,1.0,2.0,True,1305.0,0
3860,MK2A12,2.0,1.0,2.0,True,1305.0,0
3861,MK2C01,1.0,1.0,2.0,True,1545.0,0
3862,MK2C01,2.0,1.0,2.0,True,1545.0,0
3863,MK2C01,3.0,1.0,2.0,True,1545.0,0
3864,MK2C01,4.0,1.0,2.0,True,1545.0,0
3865,MK2D02,1.0,1.0,2.0,True,1306.0,0
3866,MK2D02,2.0,1.0,2.0,True,1306.0,0
3867,MK2D02,3.0,1.0,2.0,True,1306.0,0
3868,MK2D02,4.0,1.0,2.0,False,1306.0,0
3869,MK3A02,1.0,1.0,2.0,False,1546.0,0
3870,MK3A02,2.0,1.0,2.0,True,1546.0,0
3871,MK3A02,3.0,1.0,2.0,True,1546.0,0
3872,MK3A02,4.0,1.0,2.0,False,1546.0,0
3873,MK3A06,1.0,1.0,2.0,True,1547.0,0
3874,MK3A06,2.0,1.0,2.0,True,1547.0,0
3875,MK3A06,3.0,1.0,2.0,True,1547.0,0
3876,MK3A06,4.0,1.0,2.0,True,1547.0,0
3877,MK3A06,5.0,1.0,2.0,False,1547.0,0
3878,MK3A08,1.0,1.0,2.0,True,1308.0,0
3879,MK3A08,2.0,1.0,2.0,True,1308.0,0
3880,MK3A08,3.0,1.0,2.0,True,1308.0,0
3881,MK3A09,1.0,1.0,2.0,False,1548.0,0
3882,MK3A09,2.0,1.0,2.0,False,1548.0,0
3883,MK3A09,3.0,1.0,2.0,False,1548.0,0
3884,MK3A18,1.0,1.0,2.0,True,1309.0,0
3885,MK3A18,2.0,1.0,2.0,True,1309.0,0
3886,MK3A18,3.0,1.0,2.0,False,1309.0,0
3887,MK3A20,1.0,1.0,2.0,True,1310.0,0
3888,MK3A20,2.0,1.0,2.0,True,1310.0,0
3889,MK3A20,3.0,1.0,2.0,True,1310.0,0
3890,MK3A21,1.0,1.0,2.0,False,1311.0,0
3891,MK3A21,2.0,1.0,2.0,True,1311.0,0
3892,MK3A21,3.0,1.0,2.0,True,1311.0,0
3893,MK3A21,4.0,1.0,2.0,False,1311.0,0
3894,MK3A22,1.0,1.0,2.0,True,1312.0,0
3895,MK3A22,2.0,1.0,2.0,True,1312.0,0
3896,MK3A24,1.0,1.0,2.0,True,1313.0,0
3897,MK3A29,1.0,1.0,2.0,True,1314.0,0
3898,MK3A34,1.0,1.0,2.0,True,1315.0,0
3899,MK3E01,1.0,1.0,2.0,True,1317.0,0
3900,MK3E01,2.0,1.0,2.0,True,1317.0,0
3901,MK3E02,1.0,1.0,2.0,False,1318.0,0
3902,MK3E02,2.0,1.0,2.0,False,1318.0,0
3903,MK3E02,3.0,1.0,2.0,False,1318.0,0
3904,MK3H01,1.0,1.0,2.0,False,1319.0,0
3905,MK3H01,2.0,1.0,2.0,True,1319.0,0
3906,MK3J01,1.0,1.0,2.0,True,1320.0,0
3907,MK3J01,2.0,1.0,2.0,True,1320.0,0
3908,MK3J02,1.0,1.0,2.0,True,1321.0,0
3909,MK3J02,2.0,1.0,2.0,True,1321.0,0
3910,MK3L01,1.0,1.0,2.0,False,1322.0,0
3911,MK3L01,2.0,1.0,2.0,True,1322.0,0
3912,OG01,1.0,1.0,2.0,True,1008.0,0
3913,OG01,1.0,1.0,2.0,True,1255.0,0
3914,OG01,2.0,1.0,2.0,True,1008.0,0
3915,OG01,2.0,1.0,2.0,True,1255.0,0
3916,OG01,3.0,1.0,2.0,True,1008.0,0
3917,OG01,3.0,1.0,2.0,True,1255.0,0
3918,OG01,4.0,1.0,2.0,True,1008.0,0
3919,OG01,4.0,1.0,2.0,True,1255.0,0
3920,OG01,5.0,1.0,2.0,True,1008.0,0
3921,OG01,5.0,1.0,2.0,True,1255.0,0
3922,OG01,6.0,1.0,2.0,True,1008.0,0
3923,OG01,6.0,1.0,2.0,True,1255.0,0
3924,OG01,7.0,1.0,2.0,True,1008.0,0
3925,OG01,7.0,1.0,2.0,True,1255.0,0
3926,OG02,1.0,1.0,2.0,True,1009.0,0
3927,OG02,1.0,1.0,2.0,True,1256.0,0
3928,OG02,2.0,1.0,2.0,True,1009.0,0
3929,OG02,2.0,1.0,2.0,True,1256.0,0
3930,OG02,3.0,1.0,2.0,True,1009.0,0
3931,OG02,3.0,1.0,2.0,True,1256.0,0
3932,OG02,4.0,1.0,2.0,True,1009.0,0
3933,OG02,4.0,1.0,2.0,True,1256.0,0
3934,OG02,5.0,1.0,2.0,True,1009.0,0
3935,OG02,5.0,1.0,2.0,True,1256.0,0
3936,OG02,6.0,1.0,2.0,True,1009.0,0
3937,OG02,6.0,1.0,2.0,True,1256.0,0
3938,OG02,7.0,1.0,2.0,True,1009.0,0
3939,OG02,7.0,1.0,2.0,True,1256.0,0
3940,OG03,1.0,1.0,2.0,True,1010.0,0
3558,MF24TF,2.0,1.0,2.0,True,1398.0,0
3559,MF24TF,3.0,1.0,2.0,False,1398.0,0
3560,MF24TF,4.0,1.0,2.0,False,1398.0,0
3561,MF24TRF,1.0,1.0,2.0,True,1710.0,0
3562,MF24TRF,2.0,1.0,2.0,True,1710.0,0
3563,MF24TRF,3.0,1.0,2.0,False,1710.0,0
3564,MF24TRF,4.0,1.0,2.0,False,1710.0,0
3565,MF25B04,1.0,1.0,2.0,False,1711.0,0
3566,MF25B04,2.0,1.0,2.0,False,1711.0,0
3567,MF25B04,3.0,1.0,2.0,False,1711.0,0
3568,MF25B4,1.0,1.0,2.0,True,1399.0,0
3569,MF25B4,2.0,1.0,2.0,True,1399.0,0
3570,MF25B4,3.0,1.0,2.0,True,1399.0,0
3571,MF26D2,1.0,1.0,2.0,True,1400.0,0
3572,MF26D2,2.0,1.0,2.0,False,1400.0,0
3573,MF26D2,3.0,1.0,2.0,True,1400.0,0
3574,MF27A01,1.0,1.0,2.0,False,1712.0,0
3575,MF27A01,2.0,1.0,2.0,False,1712.0,0
3576,MF27A01,3.0,1.0,2.0,False,1712.0,0
3577,MF27A1,1.0,1.0,2.0,True,1401.0,0
3578,MF27A1,2.0,1.0,2.0,True,1401.0,0
3579,MF27A1,3.0,1.0,2.0,True,1401.0,0
3580,MF28A02,1.0,1.0,2.0,False,1713.0,0
3582,MF28A02,3.0,1.0,2.0,False,1713.0,0
3584,MF28A2,2.0,1.0,2.0,False,1402.0,0
3586,MF29E01,1.0,1.0,2.0,True,1714.0,0
3597,MF31B01,2.0,1.0,2.0,True,1716.0,0
3598,MF31B01,3.0,1.0,2.0,True,1716.0,0
3599,MF31B1,1.0,1.0,2.0,True,1405.0,0
3600,MF31B1,2.0,1.0,2.0,True,1405.0,0
3601,MF31B1,3.0,1.0,2.0,False,1405.0,0
3602,MF33F01,1.0,1.0,2.0,True,1717.0,0
3603,MF33F01,2.0,1.0,2.0,True,1717.0,0
3604,MF33F1,1.0,1.0,2.0,True,1406.0,0
3605,MF33F1,2.0,1.0,2.0,True,1406.0,0
3606,MF34E01,1.0,1.0,2.0,True,1718.0,0
3607,MF34E01,2.0,1.0,2.0,True,1718.0,0
3608,MF34E01,3.0,1.0,2.0,True,1718.0,0
3609,MF34E1,1.0,1.0,2.0,True,1407.0,0
3610,MF34E1,2.0,1.0,2.0,True,1407.0,0
3611,MF34E1,3.0,1.0,2.0,False,1407.0,0
3612,MF34H01,1.0,1.0,2.0,False,1719.0,0
3613,MF34H01,2.0,1.0,2.0,False,1719.0,0
3614,MF34H01,3.0,1.0,2.0,False,1719.0,0
3615,MF34H1,1.0,1.0,2.0,True,1408.0,0
3616,MF34H1,2.0,1.0,2.0,True,1408.0,0
3617,MF34H1,3.0,1.0,2.0,True,1408.0,0
3618,MF35A4,1.0,1.0,2.0,True,1409.0,0
3619,MF35A4,2.0,1.0,2.0,True,1409.0,0
3620,MF35A4,3.0,1.0,2.0,False,1409.0,0
3621,MF36D01,1.0,1.0,2.0,True,1720.0,0
3698,MK05F01,1.0,1.0,2.0,True,1809.0,0
3700,MK05F01,3.0,1.0,2.0,True,1809.0,0
3702,MK06A01,2.0,1.0,2.0,True,1810.0,0
3704,MK06E01,1.0,1.0,2.0,True,1811.0,0
3706,MK06E01,3.0,1.0,2.0,True,1811.0,0
3708,MK07F01,2.0,1.0,2.0,True,1812.0,0
3710,MK07F01,4.0,1.0,2.0,True,1812.0,0
3712,MK08F01,2.0,1.0,2.0,True,1813.0,0
3714,MK08F01,4.0,1.0,2.0,True,1813.0,0
3716,MK08H01,2.0,1.0,2.0,False,1814.0,0
3718,MK09H03,1.0,1.0,2.0,True,1815.0,0
3720,MK09H03,3.0,1.0,2.0,True,1815.0,0
3722,MK10M05,2.0,1.0,2.0,True,1816.0,0
3724,MK11C01,1.0,1.0,2.0,True,1817.0,0
3726,MK11C01,3.0,1.0,2.0,True,1817.0,0
3728,MK12D02,2.0,1.0,2.0,True,1818.0,0
3730,MK12G06,1.0,1.0,2.0,True,1819.0,0
3732,MK12G06,3.0,1.0,2.0,True,1819.0,0
3734,MK12H06,2.0,1.0,2.0,True,1820.0,0
3736,MK12H06,4.0,1.0,2.0,False,1820.0,0
3738,MK12I01,1.0,1.0,2.0,True,1821.0,0
3740,MK12I01,3.0,1.0,2.0,True,1821.0,0
3742,MK12M01,1.0,1.0,2.0,True,1822.0,0
3744,MK12M01,3.0,1.0,2.0,True,1822.0,0
3746,MK12M01,5.0,1.0,2.0,True,1822.0,0
3747,MK13B01,1.0,1.0,2.0,True,1823.0,0
3363,MF01D1,2.0,1.0,2.0,True,1362.0,0
3364,MF01D1,3.0,1.0,2.0,True,1362.0,0
3365,MF01D1,4.0,1.0,2.0,True,1362.0,0
3366,MF02A02,1.0,1.0,2.0,True,1689.0,0
3367,MF02A02,2.0,1.0,2.0,True,1689.0,0
3369,MF02A02,4.0,1.0,2.0,True,1689.0,0
3370,MF02A2,1.0,1.0,2.0,True,1363.0,0
3371,MF02A2,2.0,1.0,2.0,True,1363.0,0
3372,MF02A2,3.0,1.0,2.0,False,1363.0,0
3373,MF02A2,4.0,1.0,2.0,True,1363.0,0
3374,MF02C4,1.0,1.0,2.0,True,1364.0,0
3375,MF02C4,2.0,1.0,2.0,True,1364.0,0
3376,MF02C4,3.0,1.0,2.0,True,1364.0,0
3377,MF03A3,1.0,1.0,2.0,True,1365.0,0
3378,MF03A3,2.0,1.0,2.0,True,1365.0,0
3379,MF03A3,3.0,1.0,2.0,True,1365.0,0
3380,MF03A3,4.0,1.0,2.0,True,1365.0,0
3382,MF03C01,2.0,1.0,2.0,True,1690.0,0
3383,MF03C01,3.0,1.0,2.0,True,1690.0,0
3384,MF03C01,4.0,1.0,2.0,True,1690.0,0
3385,MF03C1,1.0,1.0,2.0,True,1366.0,0
3386,MF03C1,2.0,1.0,2.0,True,1366.0,0
3387,MF03C1,3.0,1.0,2.0,True,1366.0,0
3388,MF03C1,4.0,1.0,2.0,False,1366.0,0
3389,MF04B01,1.0,1.0,2.0,False,1691.0,0
3390,MF04B01,2.0,1.0,2.0,False,1691.0,0
3391,MF04B1,1.0,1.0,2.0,True,1386.0,0
3392,MF04B1,2.0,1.0,2.0,True,1386.0,0
3393,MF04C01,1.0,1.0,2.0,False,1692.0,0
3394,MF04C01,2.0,1.0,2.0,False,1692.0,0
3395,MF04C1,1.0,1.0,2.0,True,1417.0,0
3396,MF04C1,2.0,1.0,2.0,True,1417.0,0
3397,MF05C01,1.0,1.0,2.0,True,1693.0,0
3398,MF05C01,2.0,1.0,2.0,True,1693.0,0
3399,MF05C01,3.0,1.0,2.0,True,1693.0,0
3400,MF05C1,1.0,1.0,2.0,True,1367.0,0
3401,MF05C1,2.0,1.0,2.0,True,1367.0,0
3402,MF05C1,3.0,1.0,2.0,True,1367.0,0
3403,MF05C2,1.0,1.0,2.0,True,1368.0,0
3404,MF05C2,2.0,1.0,2.0,True,1368.0,0
3405,MF05C2,3.0,1.0,2.0,False,1368.0,0
3406,MF05C2,4.0,1.0,2.0,False,1368.0,0
3407,MF06A01,1.0,1.0,2.0,False,1694.0,0
3408,MF06A01,2.0,1.0,2.0,False,1694.0,0
3409,MF06A01,3.0,1.0,2.0,False,1694.0,0
3410,MF06A01,4.0,1.0,2.0,False,1694.0,0
3411,MF06A05,1.0,1.0,2.0,True,1695.0,0
3412,MF06A05,2.0,1.0,2.0,True,1695.0,0
3413,MF06A1,1.0,1.0,2.0,True,1369.0,0
3414,MF06A1,2.0,1.0,2.0,True,1369.0,0
3415,MF06A1,3.0,1.0,2.0,True,1369.0,0
3416,MF06A1,4.0,1.0,2.0,True,1369.0,0
3417,MF06A5,1.0,1.0,2.0,True,1370.0,0
3418,MF06A5,2.0,1.0,2.0,True,1370.0,0
3419,MF07A4,1.0,1.0,2.0,True,1371.0,0
3420,MF07A4,2.0,1.0,2.0,True,1371.0,0
3421,MF07B01,1.0,1.0,2.0,True,1696.0,0
3422,MF07B01,2.0,1.0,2.0,True,1696.0,0
3423,MF07B1,1.0,1.0,2.0,True,1372.0,0
3424,MF07B1,2.0,1.0,2.0,True,1372.0,0
3425,MF08A03,1.0,1.0,2.0,True,1697.0,0
3426,MF08A03,2.0,1.0,2.0,True,1697.0,0
3427,MF08A3,1.0,1.0,2.0,True,1373.0,0
3428,MF08A3,2.0,1.0,2.0,True,1373.0,0
3429,MF08D1,1.0,1.0,2.0,True,1374.0,0
3430,MF08D1,2.0,1.0,2.0,True,1374.0,0
3431,MF09D03,1.0,1.0,2.0,True,1698.0,0
3432,MF09D03,2.0,1.0,2.0,True,1698.0,0
3433,MF09D03,3.0,1.0,2.0,True,1698.0,0
3434,MF09D3,1.0,1.0,2.0,True,1375.0,0
3436,MF09D3,3.0,1.0,2.0,True,1375.0,0
3439,MF10E03,3.0,1.0,2.0,True,1699.0,0
3441,MF10E3,2.0,1.0,2.0,True,1387.0,0
3443,MF11A01,1.0,1.0,2.0,False,1700.0,0
3445,MF11A01,3.0,1.0,2.0,False,1700.0,0
3447,MF11A1,1.0,1.0,2.0,True,1376.0,0
3449,MF11A1,3.0,1.0,2.0,True,1376.0,0
3451,MF11C01,1.0,1.0,2.0,True,1701.0,0
3453,MF11C01,3.0,1.0,2.0,False,1701.0,0
3455,MF11C01,5.0,1.0,2.0,False,1701.0,0
3457,MF11C01,7.0,1.0,2.0,False,1701.0,0
3459,MF11C1,2.0,1.0,2.0,True,1377.0,0
3461,MF12A01,1.0,1.0,2.0,True,1702.0,0
3463,MF12A01,3.0,1.0,2.0,True,1702.0,0
3465,MF12A1,2.0,1.0,2.0,True,1378.0,0
3466,MF12A1,3.0,1.0,2.0,True,1378.0,0
3467,MF13A02,1.0,1.0,2.0,True,1837.0,0
3468,MF13A02,2.0,1.0,2.0,True,1837.0,0
3469,MF13A02,3.0,1.0,2.0,True,1837.0,0
3470,MF13A02,4.0,1.0,2.0,True,1837.0,0
3471,MF13A2,1.0,1.0,2.0,True,1379.0,0
3472,MF13A2,2.0,1.0,2.0,True,1379.0,0
3473,MF13A2,3.0,1.0,2.0,True,1379.0,0
3474,MF13A2,4.0,1.0,2.0,True,1379.0,0
3475,MF13B3,1.0,1.0,2.0,True,1380.0,0
3476,MF13B3,2.0,1.0,2.0,False,1380.0,0
3477,MF13B3,3.0,1.0,2.0,True,1380.0,0
3478,MF13F01,1.0,1.0,2.0,True,1703.0,0
3479,MF13F01,2.0,1.0,2.0,True,1703.0,0
3480,MF13F01,3.0,1.0,2.0,False,1703.0,0
3481,MF13F1,1.0,1.0,2.0,True,1381.0,0
3482,MF13F1,2.0,1.0,2.0,True,1381.0,0
3483,MF13F1,3.0,1.0,2.0,False,1381.0,0
3484,MF13G1,1.0,1.0,2.0,True,1411.0,0
3485,MF13G1,2.0,1.0,2.0,True,1411.0,0
3486,MF13G1,3.0,1.0,2.0,True,1411.0,0
3487,MF13G1,4.0,1.0,2.0,True,1411.0,0
3488,MF14B01,1.0,1.0,2.0,True,1704.0,0
3489,MF14B01,2.0,1.0,2.0,True,1704.0,0
3490,MF14B03,1.0,1.0,2.0,True,1801.0,0
3491,MF14B03,2.0,1.0,2.0,True,1801.0,0
3492,MF14B03,3.0,1.0,2.0,True,1801.0,0
3493,MF14B03,4.0,1.0,2.0,True,1801.0,0
3494,MF14B1,1.0,1.0,2.0,True,1382.0,0
3495,MF14B1,2.0,1.0,2.0,True,1382.0,0
3496,MF14B3,1.0,1.0,2.0,True,1383.0,0
3497,MF14B3,2.0,1.0,2.0,True,1383.0,0
3498,MF14B3,3.0,1.0,2.0,True,1383.0,0
3499,MF14B3,4.0,1.0,2.0,True,1383.0,0
3500,MF15D1,1.0,1.0,2.0,True,1384.0,0
3501,MF15D1,2.0,1.0,2.0,True,1384.0,0
3502,MF15D1,3.0,1.0,2.0,True,1384.0,0
3503,MF16G01,1.0,1.0,2.0,False,1705.0,0
3504,MF16G01,2.0,1.0,2.0,False,1705.0,0
3505,MF16G01,3.0,1.0,2.0,False,1705.0,0
3506,MF16G1,1.0,1.0,2.0,True,1388.0,0
3507,MF16G1,2.0,1.0,2.0,True,1388.0,0
3508,MF16G1,3.0,1.0,2.0,True,1388.0,0
3509,MF17B01,1.0,1.0,2.0,False,1706.0,0
3510,MF17B01,2.0,1.0,2.0,False,1706.0,0
3511,MF17B1,1.0,1.0,2.0,True,1385.0,0
3512,MF17B1,2.0,1.0,2.0,True,1385.0,0
3513,MF18A01,1.0,1.0,2.0,False,1707.0,0
3514,MF18A01,2.0,1.0,2.0,False,1707.0,0
3515,MF18A1,1.0,1.0,2.0,True,1389.0,0
3516,MF18A1,2.0,1.0,2.0,True,1389.0,0
3517,MF18D1,1.0,1.0,2.0,True,1390.0,0
3518,MF18D1,2.0,1.0,2.0,True,1390.0,0
3519,MF18D1,3.0,1.0,2.0,True,1390.0,0
3520,MF19A1,1.0,1.0,2.0,True,1391.0,0
3521,MF19A1,2.0,1.0,2.0,True,1391.0,0
3522,MF19A1,3.0,1.0,2.0,False,1391.0,0
3523,MF19B01,1.0,1.0,2.0,True,1802.0,0
3524,MF19B01,2.0,1.0,2.0,False,1802.0,0
3525,MF19B1,1.0,1.0,2.0,False,1392.0,0
3526,MF19B1,2.0,1.0,2.0,True,1392.0,0
3527,MF20A1,1.0,1.0,2.0,True,1393.0,0
3528,MF20A1,2.0,1.0,2.0,True,1393.0,0
3529,MF20A1,3.0,1.0,2.0,True,1393.0,0
3530,MF20A1,4.0,1.0,2.0,True,1393.0,0
3531,MF20D7,1.0,1.0,2.0,True,1394.0,0
3532,MF20D7,2.0,1.0,2.0,True,1394.0,0
3533,MF20D7,3.0,1.0,2.0,False,1394.0,0
3534,MF20D7,4.0,1.0,2.0,True,1394.0,0
3535,MF20D7,5.0,1.0,2.0,True,1394.0,0
3536,MF20D7,6.0,1.0,2.0,True,1394.0,0
3538,MF21A05,1.0,1.0,2.0,True,1708.0,0
3541,MF21A5,1.0,1.0,2.0,True,1395.0,0
3543,MF21A5,4.0,1.0,2.0,False,1395.0,0
3545,MF21A5,6.0,1.0,2.0,False,1395.0,0
3547,MF22G4,1.0,1.0,2.0,True,1396.0,0
3549,MF23B03,1.0,1.0,2.0,True,1709.0,0
3551,MF23B03,3.0,1.0,2.0,True,1709.0,0
3553,MF23B3,1.0,1.0,2.0,True,1397.0,0
3555,MF23B3,3.0,1.0,2.0,True,1397.0,0
3557,MF24TF,1.0,1.0,2.0,True,1398.0,0
3173,J009,1.0,1.0,2.0,True,1181.0,0
3174,J009,2.0,1.0,2.0,True,1067.0,0
3175,J009,2.0,1.0,2.0,True,1181.0,0
3176,J009,3.0,1.0,2.0,True,1067.0,0
3177,J009,3.0,1.0,2.0,True,1181.0,0
3178,J009,4.0,1.0,2.0,True,1067.0,0
3179,J009,4.0,1.0,2.0,True,1181.0,0
3180,J009,5.0,1.0,2.0,True,1067.0,0
3181,J009,5.0,1.0,2.0,True,1181.0,0
3182,J009,6.0,1.0,2.0,True,1067.0,0
3183,J009,6.0,1.0,2.0,True,1181.0,0
3184,J009,7.0,1.0,2.0,True,1067.0,0
3185,J009,7.0,1.0,2.0,True,1181.0,0
3186,J010,1.0,1.0,2.0,True,1068.0,0
3187,J010,1.0,1.0,2.0,True,1182.0,0
3188,J010,2.0,1.0,2.0,False,1068.0,0
